"Date","Day","HPQ","GOOGL","MSFT","IBM","INTC","ADBE","AMZN","AAPL"
9/24/10 12:00 AM,14875,18.610353469848633,263.9089050292969,24.780000686645508,134.11000061035156,19.420000076293945,26.8799991607666,160.72999572753906,41.7599983215332
9/27/10 12:00 AM,14878,18.737510681152344,265.470458984375,24.729999542236328,134.64999389648438,19.239999771118164,26.8799991607666,159.3699951171875,41.59428405761719
9/28/10 12:00 AM,14879,18.900999069213867,263.8488464355469,24.68000030517578,134.88999938964844,19.510000228881836,26.280000686645508,159.6999969482422,40.97999954223633
9/29/10 12:00 AM,14880,19.314260482788086,264.1091003417969,24.5,135.47999572753906,19.239999771118164,26.040000915527344,158.99000549316406,41.0528564453125
9/30/10 12:00 AM,14881,19.105358123779297,263.1581726074219,24.489999771118164,134.13999938964844,19.200000762939453,26.149999618530273,157.05999755859375,40.53571319580078
10/1/10 12:00 AM,14882,18.514986038208008,263.07305908203125,24.3799991607666,135.63999938964844,19.31999969482422,26.270000457763672,153.7100067138672,40.36000061035156
10/4/10 12:00 AM,14885,18.455949783325195,261.4364318847656,23.90999984741211,135.25,18.8700008392334,25.600000381469727,155.38999938964844,39.80571365356445
10/5/10 12:00 AM,14886,18.533151626586914,269.3843994140625,24.350000381469727,137.66000366210938,19.149999618530273,25.770000457763672,160.8699951171875,41.27714157104492
10/6/10 12:00 AM,14887,18.501361846923828,267.44244384765625,24.43000030517578,137.83999633789062,19.309999465942383,25.729999542236328,155.39999389648438,41.31285858154297
10/7/10 12:00 AM,14888,18.533151626586914,265.270263671875,24.530000686645508,138.72000122070312,19.399999618530273,28.690000534057617,156.27000427246094,41.317142486572266
10/8/10 12:00 AM,14889,18.687557220458984,268.4434509277344,24.56999969482422,138.85000610351562,19.520000457763672,26.989999771118164,155.5500030517578,42.0099983215332
10/11/10 12:00 AM,14892,18.710264205932617,269.689697265625,24.59000015258789,139.66000366210938,19.559999465942383,27.25,153.02999877929688,42.19428634643555
10/12/10 12:00 AM,14893,18.778383255004883,270.9659729003906,24.829999923706055,139.85000610351562,19.770000457763672,27.65999984741211,156.47999572753906,42.6485710144043
10/13/10 12:00 AM,14894,19.16893768310547,271.92193603515625,25.34000015258789,140.3699951171875,19.239999771118164,27.709999084472656,155.1699981689453,42.87714385986328
10/14/10 12:00 AM,14895,19.132606506347656,270.7357482910156,25.229999542236328,141.5,19.31999969482422,27.489999771118164,155.52999877929688,43.18714141845703
10/15/10 12:00 AM,14896,19.445959091186523,301.0260314941406,25.540000915527344,141.05999755859375,19.31999969482422,28.079999923706055,164.63999938964844,44.96285629272461
10/18/10 12:00 AM,14899,19.673025131225586,309.1641540527344,25.81999969482422,142.8300018310547,19.190000534057617,28.059999465942383,163.55999755859375,45.42856979370117
10/19/10 12:00 AM,14900,19.45050048828125,304.2192077636719,25.100000381469727,138.02999877929688,19.209999084472656,27.579999923706055,158.6699981689453,44.21285629272461
